FECHA_GRUPO;A067_VALOR_(m);A067_VALOR_(m3/s);A067_VALOR_(l/m2)_x;A067_VALOR_(l/m2)_y;A067_VALOR_(l/m2);A152_VALOR_(m);A152_VALOR_(m3/s);A159_VALOR_(m);A159_VALOR_(m3/s);A159_VALOR_(l/m2)_x;A159_VALOR_(l/m2)_y;A159_VALOR_(l/m2);A313_VALOR_(m);A313_VALOR_(m3/s);A323_VALOR_(m);A323_VALOR_(m3/s)
2025-11-15 18:15:00;0,22;0,74;0,2;0,0;0,0;0,09;0,562;0,3;1,11;0,4;0,0;0,0;0,32;2,106;;
2025-11-15 18:30:00;0,22;0,74;0,2;0,0;0,0;0,09;0,562;0,3;1,11;0,4;0,0;0,0;0,32;2,106;;
2025-11-15 18:45:00;0,22;0,74;0,2;0,0;0,0;0,09;0,562;0,29;0,986;0,4;0,0;0,0;0,32;2,106;;
2025-11-15 19:00:00;0,22;0,74;0,2;0,0;0,0;0,09;0,562;0,29;0,986;0,4;0,0;0,0;0,32;2,106;;
2025-11-15 19:15:00;0,22;0,74;0,2;0,0;0,0;0,09;0,562;0,29;0,986;0,4;0,0;0,0;0,32;2,106;0,57;0,8519
2025-11-15 19:30:00;0,22;0,74;0,2;0,0;0,0;0,09;0,562;0,29;0,986;0,4;0,0;0,0;0,32;2,106;0,57;0,8519
2025-11-15 19:45:00;0,22;0,74;0,4;0,2;0,2;0,09;0,562;0,29;0,986;0,8;0,4;0,4;0,32;2,106;0,57;0,8519
2025-11-15 20:00:00;0,22;0,74;0,4;0,2;0,0;0,09;0,562;0,29;0,986;0,8;0,4;0,0;0,33;2,249;0,57;0,8519
2025-11-15 20:15:00;0,22;0,74;0,6;0,4;0,2;0,09;0,562;0,29;0,986;0,8;0,4;0,0;0,33;2,249;0,57;0,8519
2025-11-15 20:30:00;0,22;0,74;0,6;0,4;0,0;0,09;0,562;0,29;0,986;0,8;0,4;0,0;0,33;2,249;0,57;0,8519
2025-11-15 20:45:00;0,22;0,74;0,6;0,4;0,0;0,09;0,562;0,29;0,986;1,0;0,6;0,2;0,33;2,249;0,57;0,8519
2025-11-15 21:00:00;0,22;0,74;0,8;0,6;0,2;0,09;0,562;0,29;0,986;1,2;0,8;0,2;0,33;2,249;0,57;0,8519
2025-11-15 21:15:00;0,22;0,74;1,2;1,0;0,4;0,09;0,562;0,29;0,986;1,6;1,2;0,4;0,33;2,249;0,58;0,9782
2025-11-15 21:30:00;0,22;0,74;1,8;1,6;0,6;0,09;0,562;0,29;0,986;2,0;1,6;0,4;0,34;2,392;0,58;0,9782
2025-11-15 21:45:00;0,22;0,74;2,4;2,2;0,6;0,09;0,562;0,29;0,986;2,0;1,6;0,0;0,34;2,392;0,58;0,9782
2025-11-15 22:00:00;0,22;0,74;3,0;2,8;0,6;0,09;0,562;0,29;0,986;2,4;2,0;0,4;0,34;2,392;0,58;0,9782
2025-11-15 22:15:00;0,22;0,74;3,6;3,4;0,6;0,09;0,562;0,29;0,986;2,8;2,6;0,6;0,35;2,535;0,58;0,9782
2025-11-15 22:30:00;0,22;0,74;4,2;4,0;0,6;0,09;0,562;0,29;0,986;3,2;3,0;0,4;0,35;2,535;0,58;0,9782
2025-11-15 22:45:00;0,22;0,74;5,0;4,8;0,8;0,09;0,562;0,29;0,986;3,8;3,8;0,8;0,35;2,535;0,59;1,1352
2025-11-15 23:00:00;0,22;0,74;6,4;6,2;1,4;0,09;0,562;0,29;0,986;6,2;6,2;2,4;0,36;2,678;0,6;1,3326
2025-11-15 23:15:00;0,22;0,74;6,8;6,8;0,6;0,09;0,562;0,29;0,986;9,2;9,2;3,0;0,4;3,25;0,62;1,73
2025-11-15 23:30:00;0,22;0,74;7,4;7,4;0,6;0,09;0,562;0,29;0,986;10,6;10,6;1,4;0,42;3,81;0,63;2,22
2025-11-15 23:45:00;0,22;0,74;7,8;7,8;0,4;0,09;0,562;0,2906;0,9939;11,2;11,2;0,6;0,43;4,09;0,65;3,2
2025-11-16 00:00:00;0,22;0,74;7,8;7,8;0,0;0,09;0,562;0,29;0,986;11,2;11,2;0,0;0,43;4,09;0,67;4,2
2025-11-16 00:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,42;3,81;0,68;4,7
2025-11-16 00:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,42;3,81;0,69;5,2
2025-11-16 00:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,41;3,53;0,69;5,2
2025-11-16 01:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,4;3,25;0,69;5,2
2025-11-16 01:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,39;3,107;0,68;4,7
2025-11-16 01:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,39;3,107;0,67;4,2
2025-11-16 01:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,38;2,964;0,66;3,7
2025-11-16 02:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,38;2,964;0,65;3,2
2025-11-16 02:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,37;2,821;0,64;2,71
2025-11-16 02:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,2;0,0;0,0;0,37;2,821;0,64;2,71
2025-11-16 02:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,29;0,986;11,4;0,2;0,2;0,36;2,678;0,63;2,22
2025-11-16 03:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,36;2,678;0,63;2,22
2025-11-16 03:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,36;2,678;0,62;1,73
2025-11-16 03:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,35;2,535;0,62;1,73
2025-11-16 03:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,35;2,535;0,62;1,73
2025-11-16 04:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,35;2,535;0,61;1,53
2025-11-16 04:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,35;2,535;0,61;1,53
2025-11-16 04:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,35;2,535;0,61;1,53
2025-11-16 04:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,61;1,53
2025-11-16 05:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,6;1,3326
2025-11-16 05:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,31;1,356;11,4;0,2;0,0;0,34;2,392;0,6;1,3326
2025-11-16 05:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,31;1,356;11,4;0,2;0,0;0,34;2,392;0,6;1,3326
2025-11-16 05:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,31;1,356;11,4;0,2;0,0;0,34;2,392;0,6;1,3326
2025-11-16 06:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,31;1,356;11,4;0,2;0,0;0,34;2,392;0,6;1,3326
2025-11-16 06:15:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,31;1,356;11,4;0,2;0,0;0,34;2,392;0,6;1,3326
2025-11-16 06:30:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,31;1,356;11,4;0,2;0,0;0,34;2,392;0,59;1,1352
2025-11-16 06:45:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,59;1,1352
2025-11-16 07:00:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,59;1,1352
2025-11-16 07:15:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,59;1,1352
2025-11-16 07:30:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,59;1,1352
2025-11-16 07:45:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,59;1,1352
2025-11-16 08:00:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,59;1,1352
2025-11-16 08:15:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 08:30:00;0,22;0,74;7,8;0,0;0,0;0,08;0,484;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 08:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 09:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 09:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 09:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 09:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 10:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 10:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 10:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 10:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 11:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 11:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 11:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 11:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 12:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 12:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 12:30:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 12:45:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 13:00:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 13:15:00;0,22;0,74;7,8;0,0;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 13:30:00;0,22;0,74;8,0;0,2;0,2;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 13:45:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 14:00:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 14:15:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 14:30:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 14:45:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 15:00:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 15:15:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 15:30:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 15:45:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 16:00:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 16:15:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 16:30:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 16:45:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 17:00:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 17:15:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 17:30:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 17:45:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 18:00:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 18:15:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,3;1,11;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 18:30:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,31;1,356;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 18:45:00;0,22;0,74;8,0;0,2;0,0;0,09;0,562;0,31;1,356;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 19:00:00;0,22;0,74;9,6;1,8;1,6;0,09;0,562;0,31;1,356;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 19:15:00;0,22;0,74;9,8;2,0;0,2;0,09;0,562;0,31;1,356;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 19:30:00;0,22;0,74;9,8;2,0;0,0;0,09;0,562;0,31;1,356;11,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 19:45:00;0,22;0,74;9,6;2,0;0,0;0,09;0,562;0,31;1,356;11,0;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 20:00:00;0,22;0,74;9,6;2,0;0,0;0,09;0,562;0,31;1,356;11,0;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 20:15:00;0,22;0,74;9,4;2,0;0,0;0,09;0,562;0,31;1,356;11,0;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 20:30:00;0,22;0,74;9,4;2,0;0,0;0,09;0,562;0,31;1,356;11,0;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 20:45:00;0,22;0,74;9,4;2,0;0,0;0,09;0,562;0,31;1,356;10,8;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 21:00:00;0,22;0,74;9,2;2,0;0,0;0,09;0,562;0,31;1,356;10,6;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 21:15:00;0,22;0,74;8,8;2,0;0,0;0,09;0,562;0,31;1,356;10,2;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 21:30:00;0,22;0,74;8,2;2,0;0,0;0,09;0,562;0,31;1,356;9,8;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 21:45:00;0,22;0,74;7,6;2,0;0,0;0,09;0,562;0,31;1,356;9,8;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 22:00:00;0,22;0,74;7,0;2,0;0,0;0,09;0,562;0,31;1,356;9,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 22:15:00;0,22;0,74;6,4;2,0;0,0;0,09;0,562;0,31;1,356;8,8;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 22:30:00;0,22;0,74;5,8;2,0;0,0;0,09;0,562;0,31;1,356;8,4;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 22:45:00;0,22;0,74;5,0;2,0;0,0;0,09;0,562;0,31;1,356;7,6;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 23:00:00;0,22;0,74;3,6;2,0;0,0;0,09;0,562;0,31;1,356;5,2;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 23:15:00;0,22;0,74;3,0;2,0;0,0;0,09;0,562;0,31;1,356;2,2;0,2;0,0;0,34;2,392;0,58;0,9782
2025-11-16 23:30:00;0,22;0,74;2,4;2,0;0,0;0,09;0,562;0,31;1,356;0,8;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-16 23:45:00;0,22;0,74;2,0;2,0;0,0;0,09;0,562;0,31;1,356;0,2;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-17 00:00:00;0,22;0,74;2,0;2,0;0,0;0,09;0,562;0,31;1,356;0,2;0,2;0,0;0,33;2,249;0,58;0,9782
2025-11-17 00:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,31;1,356;0,2;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 00:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,31;1,356;0,2;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 00:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,31;1,356;0,2;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 01:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,31;1,356;0,2;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 01:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,31;1,356;0,2;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 01:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,31;1,356;0,2;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 01:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,31;1,356;0,2;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 02:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,31;1,356;0,2;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 02:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,2;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 02:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,2;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 02:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 03:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,34;2,392;0,58;0,9782
2025-11-17 03:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 03:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 03:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 04:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 04:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 04:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 04:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 05:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 05:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 05:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 05:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 06:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 06:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 06:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 06:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 07:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 07:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 07:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 07:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 08:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 08:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 08:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 08:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 09:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 09:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 09:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 09:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 10:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 10:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 10:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 10:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 11:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 11:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 11:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 11:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 12:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 12:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 12:30:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 12:45:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 13:00:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 13:15:00;0,22;0,74;2,0;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 13:30:00;0,22;0,74;1,8;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,32;2,106;0,58;0,9782
2025-11-17 13:45:00;0,22;0,74;1,8;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 14:00:00;0,22;0,74;1,8;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
2025-11-17 14:15:00;0,22;0,74;1,8;0,0;0,0;0,09;0,562;0,3;1,11;0,0;0,0;0,0;0,33;2,249;0,58;0,9782
